Ürün ID,Stok Kodu,Barkod,Ürün Adı,Ana Kategori,Alt Kategori,Marka,Mikro Stok,Hepcazip Satış Fiyatı,Ofis26 Satış Fiyatı,Mevcut Alış Fiyatı,Mevcut Kar Marjı - Hepcazip,Mevcut Kar Marjı - Ofis26,Tedarikçi Güncel Alış Fiyatı,Güncel Kar Marjı - Hepcazip,Güncel Kar Marjı - Ofis26,Akakçe Fiyatı,Raf,Raf Adet,Kasa,Kasa Adet,Palet,Palet Adet
22374,ED30002,4004764390571,Edding Permanent Markör E300 Kırmızı,Kalem ve Yazı Gereçleri,Permanent Kalem,Edding,,,,,,,,,,,,,,,,
22375,205532,8691230501885,Edding Permanent Markör E103 Kırmızı,Kalem ve Yazı Gereçleri,Permanent Kalem,Edding,,,,,,,,,,,,,,,,
22376,902384,8691238476409,Kores Permanent Maker 6 'lı Kesik Uç,Kalem ve Yazı Gereçleri,Permanent Kalem,kores,,,,,,,,,,,,,,,,
22377,ED30008,8691230357185,Edding Permanent Markör E300 Sarı,Kalem ve Yazı Gereçleri,Permanent Kalem,Edding,,,,,,,,,,,,,,,,
22378,FBR002-PRM-YU-SYH,7754111652308,Faber Castell Permanent Markör Yuvarlak Uç Siyah,Kalem ve Yazı Gereçleri,Permanent Kalem,Faber Castell,,,,,,,,,,,,,,,,
22379,902386,8691234633256,Kores Permanent Maker Mavi Yuvarlak Uç,Kalem ve Yazı Gereçleri,Permanent Kalem,kores,,,,,,,,,,,,,,,,
22380,CDM330-EDD,4004764390816,Edding Permanent Markör 330 Mavi,Kalem ve Yazı Gereçleri,Permanent Kalem,Edding,,,,,,,,,,,,,,,,
22381,220390,8691200220392,Edding Permanent Markör E25 Ecoline Siyah,Kalem ve Yazı Gereçleri,Permanent Kalem,Edding,,,,,,,,,,,,,,,,
22382,BC-03,8691239613962,BIC 2000 PERMANENT MARKER 12'Lİ SİYAH,Kalem ve Yazı Gereçleri,Permanent Kalem,Bic,,,,,,,,,,,,,,,,
22383,CDK330-EDD,4004764390809,Edding Permanent Markör 330 Kırmızı,Kalem ve Yazı Gereçleri,Permanent Kalem,Edding,,,,,,,,,,,,,,,,
22384,BC-04,8691237144924,BIC 2000 PERMANENT MARKER 12'Lİ MAVİ,Kalem ve Yazı Gereçleri,Permanent Kalem,Bic,,,,,,,,,,,,,,,,
22385,ED01611,8691232949078,Edding Permanent Markör 330 Yeşil,Kalem ve Yazı Gereçleri,Permanent Kalem,Edding,,,,,,,,,,,,,,,,
22386,902385,8691239686407,Kores Permanent Maker Kırmızı Yuvarlak Uç,Kalem ve Yazı Gereçleri,Permanent Kalem,kores,,,,,,,,,,,,,,,,
22387,CDS330-EDD,4004764390793,Edding Permanent Markör 330 Siyah,Kalem ve Yazı Gereçleri,Permanent Kalem,Edding,,,,,,,,,,,,,,,,
22388,9915-YSL,8699433991812,Cassa Koli ve Kağıt Kalemi Yeşil 9915,Kalem ve Yazı Gereçleri,Permanent Kalem,Cassa,,,,,,,,,,,,,,,,
22389,ED300005,8691236059731,Edding Permanent Markör E3000 Kırmızı,Kalem ve Yazı Gereçleri,Permanent Kalem,Edding,,,,,,,,,,,,,,,,
22390,ED300003,8691233877985,Edding Permanent Markör E3000 Mavi,Kalem ve Yazı Gereçleri,Permanent Kalem,Edding,,,,,,,,,,,,,,,,
22391,ED300004,8691238526485,Edding Permanent Markör E3000 Siyah,Kalem ve Yazı Gereçleri,Permanent Kalem,Edding,,,,,,,,,,,,,,,,
22392,ED300006,8691233629626,Edding Permanent Markör E3000 Yeşil,Kalem ve Yazı Gereçleri,Permanent Kalem,Edding,,,,,,,,,,,,,,,,
22393,220388,8691200220385,Edding Permanent Markör E25 Ecoline Kırmızı,Kalem ve Yazı Gereçleri,Permanent Kalem,Edding,,,,,,,,,,,,,,,,
22394,5018354,8693245018354,Noki Permanent Marker Kesik Uç Siyah,Kalem ve Yazı Gereçleri,Permanent Kalem,Noki,,,,,,,,,,,,,,,,
22395,6408,8691200064088,Mas Master Permanent Kesik Uç Siyah,Kalem ve Yazı Gereçleri,Permanent Kalem,Mas,,,,,,,,,,,,,,,,
22396,6406,8691200064064,Mas Master Permanent Yuvarlak Uç Siyah,Kalem ve Yazı Gereçleri,Permanent Kalem,Mas,,,,,,,,,,,,,,,,
22397,6414,8691200064149,Mas Master Permanent Yuvarlak Uç Mavi,Kalem ve Yazı Gereçleri,Permanent Kalem,Mas,,,,,,,,,,,,,,,,
22398,5018293,8691200501828,Noki Permanent Marker Kesik Uç Kırmızı,Kalem ve Yazı Gereçleri,Permanent Kalem,Noki,,,,,,,,,,,,,,,,
22399,5018323,8691200501835,Noki Permanent Marker Kesik Uç Mavi,Kalem ve Yazı Gereçleri,Permanent Kalem,Noki,,,,,,,,,,,,,,,,
22400,6413,8691200064132,Mas Master Permanent Kesik Uç Kırmızı,Kalem ve Yazı Gereçleri,Permanent Kalem,Mas,,,,,,,,,,,,,,,,
22401,5190,8691200051903,Kraf Permanent Markör Yuvarlak Uçlu Kalem Mavi,Kalem ve Yazı Gereçleri,Permanent Kalem,Kraf,,,,,,,,,,,,,,,,
22402,902381,8691230118332,Kores Fırçla Uçlu Kalem Pastel 6'lı,Kalem ve Yazı Gereçleri,Permanent Kalem,kores,,,,,,,,,,,,,,,,
22403,11239,8681241128634,Adel Permanent Marker Yuvarlak Uç Siyah,Kalem ve Yazı Gereçleri,Permanent Kalem,Adel,,,,,,,,,,,,,,,,
22404,ADL-PRM-YU-MV,8681241128559,Adel Permanent Marker Yuvarlak Uç Mavi,Kalem ve Yazı Gereçleri,Permanent Kalem,Adel,,,,,,,,,,,,,,,,
22405,220389,8691236313441,Edding Permanent Markör E25 Ecoline Mavi,Kalem ve Yazı Gereçleri,Permanent Kalem,Edding,,,,,,,,,,,,,,,,
22406,FBC001-TKST-MRK-SY,4005401595021,Faber Castel Permanent Tekstil Markörü Siyah,Kalem ve Yazı Gereçleri,Permanent Kalem,Faber Castell,,,,,,,,,,,,,,,,
22407,902380,8691200902380,Kores Fırçla Uçlu Kalem Metalik 6'lı,Kalem ve Yazı Gereçleri,Permanent Kalem,kores,,,,,,,,,,,,,,,,
22408,9915-KRMZ,8699433991713,Cassa Koli ve Kağıt Kalemi Kırmızı 9915,Kalem ve Yazı Gereçleri,Permanent Kalem,Cassa,,,,,,,,,,,,,,,,
22409,BC-02,8691239218213,BIC 2000 PERMANENT MARKER 12'Lİ KIRMIZI,Kalem ve Yazı Gereçleri,Permanent Kalem,Bic,,,,,,,,,,,,,,,,
22410,ADL0320,8681241128719,Adel Permanent Marker Yuvarlak Uçlu Kırmızı,Kalem ve Yazı Gereçleri,Permanent Kalem,Adel,,,,,,,,,,,,,,,,
22411,1462399,8691233021466,Duracell 2430 Düğme Pil 3V Tekli,Masaüstü Gereçler,Piller,Duracell,,,,,,,,,,,,,,,,
22412,146239,8691200146234,Duracell 2450 Düğme Pil 3V Tekli,Masaüstü Gereçler,Piller,Duracell,,,,,,,,,,,,,,,,
22413,MG-PILLER-DRC-9V,8691232544390,Duracell Alkalin 9V Pil Tekli,Masaüstü Gereçler,Piller,Duracell,,,,,,,,,,,,,,,,
22414,MG-PILLER-DRC-2AA,5000394203174,Duracell Alkaline AA Kalem Pil 1.5 V 2 Adet,Masaüstü Gereçler,Piller,Duracell,,,,,,,,,,,,,,,,
22415,MG-PILLER-DRC-2AAA,5000394203235,Duracell Alkaline AAA İnce Kalem Pil 1.5 V 2 Adet,Masaüstü Gereçler,Piller,Duracell,,,,,,,,,,,,,,,,
22416,198494,8691200198493,Duracell Düğme Pil 2025 3V 5'li,Masaüstü Gereçler,Piller,Duracell,,,,,,,,,,,,,,,,
22417,82103,5000394203921,Duracell Düğme Pil 2032 3V 2'li,Masaüstü Gereçler,Piller,Duracell,,,,,,,,,,,,,,,,
22418,209480,8691200209489,Duracell Düğme Pil 2032 3V 5'li,Masaüstü Gereçler,Piller,Duracell,,,,,,,,,,,,,,,,
22419,76747,8691200767477,Duracell LR14 Pil Orta Boy 2'li,Masaüstü Gereçler,Piller,Duracell,,,,,,,,,,,,,,,,
22420,209479,8691200209472,Duracell LR44 Pil 1.5V 2'li,Masaüstü Gereçler,Piller,Duracell,,,,,,,,,,,,,,,,
22421,MG-SARJLI-DRC-2AA,5000394107977,Duracell Şarj Edilebilir AA Pil 2500 Mah 1.2V 2'li,Masaüstü Gereçler,Piller,Duracell,,,,,,,,,,,,,,,,
22422,PIL-ENRGZR-AAA,7638900426687,Energizer Alkaline İnce Kalem Pil (AAA) 4'lü,Masaüstü Gereçler,Piller,Energizer,,,,,,,,,,,,,,,,
22423,PIL-ENRGZR-AA,7638900426922,Energizer Alkaline Kalem Pil (AA) 4'lü,Masaüstü Gereçler,Piller,Energizer,,,,,,,,,,,,,,,,
22424,123A-1,8691236792125,Varta CR123A Tekli Pil,Masaüstü Gereçler,Piller,Varta,,,,,,,,,,,,,,,,
22425,93562,8691200935623,Varta CR2032 Lityum Pil İkili 3V,Masaüstü Gereçler,Piller,Varta,,,,,,,,,,,,,,,,
22426,9356,4008496525157,Varta Longlife Alkaline AA Kalem Pil x 4 Adet,Masaüstü Gereçler,Piller,Varta,,,,,,,,,,,,,,,,
22427,9357,4008496525072,Varta Longlife Alkaline AAA İnce Kalem Pil x 4 Adet,Masaüstü Gereçler,Piller,Varta,,,,,,,,,,,,,,,,
22428,9354,4008496559596,Varta Longlife Power Alkaline AA Kalem Pil x  8 Adet,Masaüstü Gereçler,Piller,Varta,,,,,,,,,,,,,,,,
22429,9352,4008496559435,Varta Longlife Power Alkaline AA Kalem Pil x 4 Adet,Masaüstü Gereçler,Piller,Varta,,,,,,,,,,,,,,,,
22430,9355,4008496573820,Varta Longlife Power Alkaline AAA İnce Kalem Pil x  8 Adet,Masaüstü Gereçler,Piller,Varta,,,,,,,,,,,,,,,,
22431,9353,4008496559749,Varta Longlife Power Alkaline AAA İnce Kalem Pil x 4 Adet,Masaüstü Gereçler,Piller,Varta,,,,,,,,,,,,,,,,
22432,01682,8691200016827,Varta Mini Şarj Aleti,Masaüstü Gereçler,Piller,Varta,,,,,,,,,,,,,,,,
22433,01700,8691200017008,Varta Plug Şarj Aleti ,Masaüstü Gereçler,Piller,Varta,,,,,,,,,,,,,,,,
22434,93564,8691200935647,Varta Superlife Çinko Pil 9V,Masaüstü Gereçler,Piller,Varta,,,,,,,,,,,,,,,,
22435,93565,8691200935654,Varta Superlife Çinko Pil C Orta Boy,Masaüstü Gereçler,Piller,Varta,,,,,,,,,,,,,,,,
22436,93566,8691200935661,Varta Superlife Çinko Pil D Büyük Boy,Masaüstü Gereçler,Piller,Varta,,,,,,,,,,,,,,,,
22437,01220,8691200012201,Varta Şarj Edilebilir AA Pil 2100mAh 1.2V 2'li,Masaüstü Gereçler,Piller,Varta,,,,,,,,,,,,,,,,
22438,01213,8691200012133,Varta Şarj Edilebilir AAA Pil 800mAh 1.2V 2'li,Masaüstü Gereçler,Piller,Varta,,,,,,,,,,,,,,,,
22439,93563,8691200935630,Varta V13GA Düğme Pil Tekli ,Masaüstü Gereçler,Piller,Varta,,,,,,,,,,,,,,,,
22440,40091010580,8690830974750,Mopak Termal Pos Rulosu 52 G 56 mmx16 m - 10 Adet,Kağıt Ürünleri,Pos Rulo,Mopak,,,,,,,,,,,,,,,,
22441,1301911,8691236126814,Kraf Termal Rulo 80mm X 30mm - 10 Adet,Kağıt Ürünleri,Pos Rulo,Kraf,,,,,,,,,,,,,,,,
22442,130185,8680454910241,Kraf Pos Rulosu Termal 56mm X 16m - 10 Adet,Kağıt Ürünleri,Pos Rulo,Kraf,,,,,,,,,,,,,,,,
22443,130191,8691200130196,Kraf Termal Rulo 80mm X 40m - 10 Adet,Kağıt Ürünleri,Pos Rulo,Kraf,,,,,,,,,,,,,,,,
22444,264021022,8691200264020,Leitz A4 Poşet Dosya 25'li,Dosya ve Arşivleme,Poşet Dosya,Leitz,,,,,,,,,,,,,,,,
22445,PST-LTZ-A4,8691232767152,Leitz A4 Poşet Dosya 100'Lü,Dosya ve Arşivleme,Poşet Dosya,Leitz,,,,,,,,,,,,,,,,
22446,11516,8691200115162,Esselte A4 Standart Poşet Dosya 100'lü,Dosya ve Arşivleme,Poşet Dosya,Esselte,,,,,,,,,,,,,,,,
22447,PD3160-NOK,8693245123201,Noki A4 Eco Poşet Dosya 100'Lü,Dosya ve Arşivleme,Poşet Dosya,Noki,,,,,,,,,,,,,,,,
22448,PD3161-NOK,8693245571002,Noki A4 XL Poşet Dosya 100'lü,Dosya ve Arşivleme,Poşet Dosya,Noki,,,,,,,,,,,,,,,,
22449,113943,8691200113946,Noki Poşet Dosya Renkli Kenarlı 25'li ,Dosya ve Arşivleme,Poşet Dosya,Noki,,,,,,,,,,,,,,,,
22450,94239,8691200942393,Noki Poşet Dosya A3 25'li Paket Dikey,Dosya ve Arşivleme,Poşet Dosya,Noki,,,,,,,,,,,,,,,,
22451,PD3157-CAS,8699432728518,Cassa Standart Poşet Dosya,Dosya ve Arşivleme,Poşet Dosya,Cassa,,,,,,,,,,,,,,,,
22452,6393,8691200063937,Leitz L Poşet Dosya 100 Lü,Dosya ve Arşivleme,Poşet Dosya,Leitz,,,,,,,,,,,,,,,,
22453,MAS-32,8691234355268,Mas Raptiye Pirinç Kaplama 305,Masaüstü Gereçler,Raptiye,Mas,,,,,,,,,,,,,,,,
22454,M0310,8691217031004,Mas Renkli Raptiye PVC Kaplı Karışık Renk 310,Masaüstü Gereçler,Raptiye,Mas,,,,,,,,,,,,,,,,
22455,118236,8691200118231,Mas 348 Maşa Raptiye NO:9 38 mm,Masaüstü Gereçler,Raptiye,Mas,,,,,,,,,,,,,,,,
22456,MAS-37,8691232991126,Mas Raptiye Pvc Kaplı Renkli 310 Sarı,Masaüstü Gereçler,Raptiye,Mas,,,,,,,,,,,,,,,,
22457,MAS-35,8691236168975,Mas Raptiye Pvc Kaplı Renkli 310 Mavi,Masaüstü Gereçler,Raptiye,Mas,,,,,,,,,,,,,,,,
22458,MAS-36,8691234774485,Mas Raptiye Pvc Kaplı Renkli 310 Beyaz,Masaüstü Gereçler,Raptiye,Mas,,,,,,,,,,,,,,,,
22459,MAS-34,8691231052869,Mas Raptiye Pvc Kaplı Renkli 310 Yeşil,Masaüstü Gereçler,Raptiye,Mas,,,,,,,,,,,,,,,,
22460,MAS-43,8691234763328,Mas 352 Maşa Raptiye NO:15 75 mm,Masaüstü Gereçler,Raptiye,Mas,,,,,,,,,,,,,,,,
22461,MAS-42,8691233942281,Mas 350 Maşa Raptiye NO:13 51 mm,Masaüstü Gereçler,Raptiye,Mas,,,,,,,,,,,,,,,,
22462,TK12803-PNS,8692404212206,Pensan My Sign Jel Kalem 1.0 Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Pensan,,,,,,,,,,,,,,,,
22463,372000127,4902778653111,Uniball UM-153 Roller Kalem Jel Bilye Uç 1.0 MM Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22464,SCS-103,8691235285644,Scrikss PI8 Roller Kalem 0.7 mm Siyah,Kalem ve Yazı Gereçleri,Roller Kalem,Scrikss,,,,,,,,,,,,,,,,
22465,UMN-207M,4902778762646,Uniball UMN-207 Signo Mekanik Jel Kalem 0.7 MM Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22466,SCS-104,8691239347360,Scrikss PI8 Roller Kalem 0.7 mm Kırmızı,Kalem ve Yazı Gereçleri,Roller Kalem,Scrikss,,,,,,,,,,,,,,,,
22467,UMN-207,8691234985747,Uniball UMN-207 Signo Mekanik Jel Kalem 0.7 MM Siyah,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22468,2146106,8691236352980,Rotring Rollerball Roller Kalem 0.7 mm Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Rotring,,,,,,,,,,,,,,,,
22469,UMN-207BS,4902778140680,Uniball UMN-207 Signo Mekanik Jel Kalem 1.0 MM Bold MAVİ,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22470,RK4003-UNI,4902778913956,Uniball UB-157 Roller Kalem Eye Fine Bilye Uç 0.7 MM Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22471,12277,8691200122771,Liqeo Super Smooth Gel Pen 0.7 MM Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Liqeo,,,,,,,,,,,,,,,,
22472,UMN-207K,4902778762653,Uniball UMN-207 Signo Mekanik Jel Kalem 0.7 MM Kırmızı,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22473,2146104,8691200214612,Rotring Rollerball Roller Kalem 0.7 mm Siyah,Kalem ve Yazı Gereçleri,Roller Kalem,Rotring,,,,,,,,,,,,,,,,
22474,372000027,4902778653173,Uniball UM-153 Roller Kalem Yedeği Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22475,AIH-REF,8691239321092,Aihao Metal Parker Refil Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Aihao,,,,,,,,,,,,,,,,
22476,BM3112-SCH,4004675075733,Schneider Roller Kalem One Business 0.6 MM Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Schneider,,,,,,,,,,,,,,,,
22477,FBC-IRK-5405-MV,6933256612519,Faber Castell 0.5 mm İğne Uçlu Roller Kalem Mavi 5405,Kalem ve Yazı Gereçleri,Roller Kalem,Faber Castell,,,,,,,,,,,,,,,,
22478,FBC8151,4005403481513,Faber Castell Free Ink Roller Kalem 0.7 mm Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Faber Castell,,,,,,,,,,,,,,,,
22479,STRF-1,8691238504836,Steelpen Parker Tipi Metal Kırmızı Refil,Kalem ve Yazı Gereçleri,Roller Kalem,Steelpen,,,,,,,,,,,,,,,,
22480,14902778190514,8691232911294,Uniball UBA-188 Roller Kalem Air 0.7 MM Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22481,372000300,4902778707548,Uniball UB-200 Roller Kalem Vision Elite Bilye Uç 0.8 MM Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22482,UM-153-SYH,8691237501191,Uniball UM-153 Roller Kalem Jel Bilye Uç 1.0 MM Siyah,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22483,FBC-IRK-5405-SYH,6933256612533,Faber Castell 0.5 mm İğne Uçlu Roller Kalem Siyah 5405,Kalem ve Yazı Gereçleri,Roller Kalem,Faber Castell,,,,,,,,,,,,,,,,
22484,FBC-IRK-5405-KRM,6933256612502,Faber Castell 0.5 mm İğne Uçlu Roller Kalem Kırmızı 5405,Kalem ve Yazı Gereçleri,Roller Kalem,Faber Castell,,,,,,,,,,,,,,,,
22485,FBC8501,4005403485016,Faber Castell Free Ink Roller Kalem 0.5 mm Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Faber Castell,,,,,,,,,,,,,,,,
22486,RK4000-UNI,4902778913772,Uniball UB-150 Roller Kalem Eye Micro Bilye Uç 0.5 MM Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22487,FBC8121,4005403481216,Faber Castell Free Ink Roller Kalem 0.7 mm Kırmızı,Kalem ve Yazı Gereçleri,Roller Kalem,Faber Castell,,,,,,,,,,,,,,,,
22488,KKI-SCH-ONE-BSNS-SYH,8691234233675,Schneider Roller Kalem One Business 0.6 MM Siyah,Kalem ve Yazı Gereçleri,Roller Kalem,Schneider,,,,,,,,,,,,,,,,
22489,372000380,4902778190517,Uniball UBA-188 Roller Kalem Air 0.7 MM Siyah ,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22490,FBC8502,4005403485023,Faber Castell Free Ink Roller Kalem 0.5 mm Siyah,Kalem ve Yazı Gereçleri,Roller Kalem,Faber Castell,,,,,,,,,,,,,,,,
22491,RK4001-UNI-KRMZ,4902778913789,Uniball UB-150 Roller Kalem Eye Micro Bilye Uç 0.5 MM Kırmızı,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22492,372000297,4902778707531,Uniball UB-200 Roller Kalem Vision Elite Bilye Uç 0.8 MM Siyah,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22493,UNİ-SİYAH,4902778553442,Uniball UB-177 Roller Kalem Deluxe 0.7 MM Siyah,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22494,UB-150-ACM,8691236960913,Uniball UB-150-10 Roller Kalem Eye Fine Bilye Uç 1.0 MM Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22495,UM-153-KRM,8691238175871,Uniball UM-153 Roller Kalem Jel Bilye Uç 1.0 MM Kırmızı,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22496,UNİ-MAVİ,4902778553459,Uniball UB-177 Roller Kalem Deluxe 0.7 MM Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22497,FBC8503,4005403485030,Faber Castell Free Ink Roller Kalem 0.5 mm Kırmızı,Kalem ve Yazı Gereçleri,Roller Kalem,Faber Castell,,,,,,,,,,,,,,,,
22498,RK4004-UNI,4902778913949,Uniball UB-157 Roller Kalem Eye Fine Bilye Uç 0.7 MM Siyah,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22499,FBC8199,4005403481995,Faber Castell Free Ink Roller Kalem 0.7 mm Siyah,Kalem ve Yazı Gereçleri,Roller Kalem,Faber Castell,,,,,,,,,,,,,,,,
22500,308358,8691200308359,Pensan Tükenmez Kalem My-King Jel Kalem Neon 6'lı,Kalem ve Yazı Gereçleri,Roller Kalem,Pensan,,,,,,,,,,,,,,,,
22501,4640528,8691200464055,Pensan My King Simli Jel Kalem 6 Renk,Kalem ve Yazı Gereçleri,Roller Kalem,Pensan,,,,,,,,,,,,,,,,
22502,PEREF01,8692404213128,Pensan My Sign Jel Roller Kalem Yedeği,Kalem ve Yazı Gereçleri,Roller Kalem,Pensan,,,,,,,,,,,,,,,,
22503,SCRF-1,8691233992951,Scrikks Parker Tipi Metal Mavi Refil,Kalem ve Yazı Gereçleri,Roller Kalem,Scrikss,,,,,,,,,,,,,,,,
22504,RK4002-UNI,4902778913963,Uniball UB-157 Roller Kalem Eye Fine Bilye Uç 0.7 MM Kırmızı,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22505,SV-XBRGELY0.7-03,8691238020076,Serve Xberry Jel Kalem Yuvarlak Uç 0.7 mm Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Serve,,,,,,,,,,,,,,,,
22506,RK4000-UNI-YSL,8691231027912,Uniball UB-150 Roller Kalem Eye Micro Bilye Uç 0.5 MM Yeşil,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22507,RK4001-UNI,4902778913765,Uniball UB-150 Roller Kalem Eye Micro Bilye Uç 0.5 MM  Siyah,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22508,RK3258-LIQ,8691237633754,Liqeo Roller Kalem 07 Kırmızı,Kalem ve Yazı Gereçleri,Roller Kalem,Liqeo,,,,,,,,,,,,,,,,
22509,KR-AHO-MV,8697433852331,Aihao Roller Kalem Bilye Uç 0.5 mm Mavi	,Kalem ve Yazı Gereçleri,Roller Kalem,Aihao,,,,,,,,,,,,,,,,
22510,372000577,4902778912256,Uniball PX-20 Markör Boyama Paınt Marker 2.2-2.8 MM Beyaz,Kalem ve Yazı Gereçleri,Paint Markör,Uniball,,,,,,,,,,,,,,,,
22511,372000562,4902778558607,Uniball PX-21 Markör Boyama Paınt Marker 0.8-1.2 MM Beyaz,Kalem ve Yazı Gereçleri,Paint Markör,Uniball,,,,,,,,,,,,,,,,
22512,SV-XBRGELI0.5-01,8691234162858,Serve Xberry Jel Kalem İğne Uç 0.5 mm Siyah,Kalem ve Yazı Gereçleri,Roller Kalem,Serve,,,,,,,,,,,,,,,,
22513,SV-XBRGELI0.5-02,8691231517272,Serve Xberry Jel Kalem İğne Uç 0.5 mm Kırmızı,Kalem ve Yazı Gereçleri,Roller Kalem,Serve,,,,,,,,,,,,,,,,
22514,SV-XBRGELY0.7-01,8691234636129,Serve Xberry Jel Kalem Yuvarlak Uç 0.7 mm Siyah,Kalem ve Yazı Gereçleri,Roller Kalem,Serve,,,,,,,,,,,,,,,,
22515,SV-XBRGELY0.7-02,8691235481023,Serve Xberry Jel Kalem Yuvarlak Uç 0.7 mm Kırmızı,Kalem ve Yazı Gereçleri,Roller Kalem,Serve,,,,,,,,,,,,,,,,
22516,372000026,4902778653166,Uniball UM-153 Roller Kalem Yedeği Siyah,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22517,IK3181-KRF,8680454914157,Kraf İmza Kalem 1.0 Mm Kırmızı 305g,Kalem ve Yazı Gereçleri,Roller Kalem,Kraf,,,,,,,,,,,,,,,,
22518,IK3183-KRF,8680454914072,Kraf İmza Kalem 1.0 Mm Siyah 305g,Kalem ve Yazı Gereçleri,Roller Kalem,Kraf,,,,,,,,,,,,,,,,
22519,RK3244-KRF,8680454914034,Kraf Roller Kalem 0.7 mm Kırmızı 300G,Kalem ve Yazı Gereçleri,Roller Kalem,Kraf,,,,,,,,,,,,,,,,
22520,3615,4902778571804,Uniball UM-100 Signo Jel Kalem  0.7 MM Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22521,RK3260-LIQ,6970777712144,Liqeo Roller Kalem 07 Siyah,Kalem ve Yazı Gereçleri,Roller Kalem,Liqeo,,,,,,,,,,,,,,,,
22522,372000406,4902778190524,Uniball UBA-188 Roller Kalem Air 0.7 MM Kırmızı ,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22523,RK3259-LIQ,8691232680074,Liqeo Roller Kalem 07 Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Liqeo,,,,,,,,,,,,,,,,
22524,KKI-SCH-ONE-BSNS-KRMZ,8691239386518,Schneider Roller Kalem One Business 0.6 MM Kırmızı,Kalem ve Yazı Gereçleri,Roller Kalem,Schneider,,,,,,,,,,,,,,,,
22525,372000301,4902778707555,Uniball UB-200 Roller Kalem Vision Elite Bilye Uç 0.8 MM Kırmızı ,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22526,84376,8691200843768,Uniball UBA-185S Roller Kalem Eye Needle 0.5 Mavi,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22527,KR-AHO-KRMZ,8691234788499,Aihao Roller Kalem Bilye Uç 0.5 Mm Kırmızı,Kalem ve Yazı Gereçleri,Roller Kalem,Aihao,,,,,,,,,,,,,,,,
22528,84375,8691200843751,Uniball UBA-185S Roller Kalem Eye Needle 0.5 Siyah,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
22529,84377,8691200843775,Uniball UBA-185S Roller Kalem Eye Needle 0.5 Kırmızı,Kalem ve Yazı Gereçleri,Roller Kalem,Uniball,,,,,,,,,,,,,,,,
